id,Age
20996,6.8
20997,10.2
20998,13.1
20999,9.1
21000,6.0
21001,10.5
21002,13.9
21003,10.6
21004,9.1
21005,8.8
21006,10.0
21007,9.1
21008,9.1
21009,5.5
21010,14.0
21011,7.2
21012,10.0
21013,11.8
21014,8.3
21015,8.8
21016,7.2
21017,29.6
21018,9.7
21019,12.1
21020,7.8
21021,10.3
21022,8.0
21023,7.9
21024,10.2
21025,10.3
21026,13.6
21027,10.4
21028,11.9
21029,11.1
21030,11.6
21031,11.1
21032,10.1
21033,14.3
21034,9.6
21035,7.1
21036,16.3
21037,12.6
21038,10.8
21039,9.1
21040,13.6
21041,7.1
21042,10.3
21043,8.9
21044,8.7
21045,10.4
21046,7.1
21047,12.3
21048,6.7
21049,10.0
21050,17.7
21051,9.6
21052,9.0
21053,12.8
21054,7.8
21055,11.4
21056,12.1
21057,9.8
21058,11.8
21059,9.4
21060,5.9
21061,6.7
21062,7.0
21063,13.0
21064,12.5
21065,10.7
21066,11.5
21067,10.3
21068,10.2
21069,13.4
21070,10.8
21071,4.7
21072,15.0
21073,10.3
21074,10.1
21075,8.8
21076,6.2
21077,11.7
21078,10.7
21079,9.9
21080,11.2
21081,10.2
21082,11.2
21083,9.3
21084,11.1
21085,6.2
21086,10.2
21087,11.6
21088,6.7
21089,9.8
21090,8.9
21091,6.6
21092,8.8
21093,9.8
21094,10.7
21095,10.7
21096,8.2
21097,8.8
21098,12.5
21099,9.1
21100,9.7
21101,9.2
21102,8.7
21103,10.2
21104,6.8
21105,9.9
21106,7.4
21107,10.7
21108,10.2
21109,9.7
21110,9.4
21111,10.4
21112,6.0
21113,9.8
21114,10.8
21115,11.7
21116,5.4
21117,14.4
21118,9.8
21119,9.0
21120,10.4
21121,9.2
21122,12.6
21123,11.9
21124,9.6
21125,10.4
21126,13.6
21127,9.8
21128,11.2
21129,10.2
21130,8.6
21131,8.1
21132,10.1
21133,10.7
21134,10.7
21135,10.9
21136,6.8
21137,5.7
21138,10.8
21139,7.6
21140,10.0
21141,6.9
21142,9.6
21143,11.1
21144,7.3
21145,10.3
21146,10.1
21147,9.2
21148,11.1
21149,10.5
21150,12.0
21151,4.2
21152,11.0
21153,9.9
21154,11.5
21155,5.9
21156,8.6
21157,9.1
21158,10.6
21159,9.7
21160,10.7
21161,9.1
21162,10.3
21163,9.6
21164,10.5
21165,8.3
21166,7.8
21167,10.2
21168,9.8
21169,8.6
21170,10.9
21171,11.2
21172,9.7
21173,12.4
21174,9.9
21175,10.9
21176,13.7
21177,10.7
21178,11.6
21179,6.5
21180,8.4
21181,9.6
21182,9.0
21183,10.8
21184,14.9
21185,10.2
21186,4.5
21187,6.3
21188,12.5
21189,12.9
21190,7.0
21191,6.0
21192,11.9
21193,4.5
21194,6.3
21195,6.6
21196,11.5
21197,4.7
21198,10.0
21199,8.2
21200,10.5
21201,4.0
21202,9.1
21203,10.3
21204,10.1
21205,9.7
21206,8.9
21207,7.6
21208,10.4
21209,9.0
21210,6.7
21211,9.4
21212,7.2
21213,9.9
21214,8.1
21215,12.2
21216,10.7
21217,10.7
21218,11.0
21219,10.8
21220,10.6
21221,11.5
21222,6.6
21223,6.0
21224,11.1
21225,8.9
21226,10.5
21227,5.5
21228,7.7
21229,9.7
21230,7.6
21231,10.4
21232,10.8
21233,9.1
21234,7.0
21235,9.7
21236,9.5
21237,11.8
21238,11.2
21239,11.0
21240,9.2
21241,10.9
21242,9.2
21243,14.5
21244,6.6
21245,9.1
21246,11.0
21247,7.1
21248,14.8
21249,9.5
21250,6.8
21251,11.2
21252,8.6
21253,10.6
21254,11.6
21255,6.0
21256,10.4
21257,8.8
21258,10.1
21259,13.2
21260,7.4
21261,8.6
21262,8.9
21263,10.1
21264,7.1
21265,8.1
21266,10.4
21267,12.3
21268,11.1
21269,14.5
21270,6.5
21271,10.3
21272,9.2
21273,7.7
21274,8.4
21275,8.4
21276,12.0
21277,10.7
21278,12.9
21279,9.4
21280,12.5
21281,10.1
21282,11.2
21283,5.3
21284,11.4
21285,10.6
21286,9.5
21287,9.3
21288,8.2
21289,8.6
21290,6.8
21291,7.1
21292,3.7
21293,11.5
21294,6.3
21295,8.3
21296,10.5
21297,13.1
21298,6.4
21299,4.5
21300,11.7
21301,8.6
21302,10.4
21303,10.1
21304,8.7
21305,6.7
21306,11.0
21307,10.8
21308,10.0
21309,13.4
21310,13.0
21311,10.5
21312,11.2
21313,11.3
21314,13.2
21315,7.5
21316,9.9
21317,13.4
21318,7.0
21319,12.0
21320,9.5
21321,7.1
21322,13.7
21323,10.3
21324,9.6
21325,6.9
21326,11.4
21327,11.2
21328,9.5
21329,8.9
21330,13.7
21331,10.9
21332,13.3
21333,10.1
21334,9.1
21335,9.9
21336,9.9
21337,7.0
21338,10.7
21339,9.3
21340,10.7
21341,8.7
21342,6.2
21343,4.4
21344,8.0
21345,10.5
21346,8.9
21347,6.6
21348,6.3
21349,9.0
21350,11.2
21351,11.2
21352,7.5
21353,11.8
21354,11.5
21355,10.0
21356,7.1
21357,5.9
21358,10.5
21359,9.5
21360,5.8
21361,9.4
21362,15.5
21363,6.9
21364,12.6
21365,12.5
21366,7.8
21367,3.9
21368,5.7
21369,11.7
21370,9.6
21371,10.4
21372,12.6
21373,5.5
21374,12.5
21375,11.1
21376,11.0
21377,11.6
21378,9.4
21379,9.7
21380,7.5
21381,5.2
21382,6.8
21383,4.8
21384,6.6
21385,11.2
21386,10.9
21387,8.1
21388,7.2
21389,6.6
21390,6.7
21391,6.0
21392,11.4
21393,11.3
21394,9.6
21395,17.1
21396,9.4
21397,10.0
21398,8.5
21399,9.2
21400,10.9
21401,10.1
21402,10.5
21403,9.9
21404,8.2
21405,20.6
21406,14.0
21407,7.1
21408,8.1
21409,6.7
21410,7.9
21411,6.2
21412,13.4
21413,3.9
21414,8.5
21415,11.4
21416,9.2
21417,10.9
21418,9.4
21419,11.0
21420,4.7
21421,9.2
21422,6.0
21423,6.8
21424,10.7
21425,6.3
21426,13.6
21427,8.7
21428,9.8
21429,9.4
21430,6.6
21431,6.5
21432,9.6
21433,8.9
21434,10.4
21435,9.8
21436,10.5
21437,8.9
21438,9.3
21439,9.7
21440,10.4
21441,8.3
21442,10.2
21443,10.3
21444,8.8
21445,8.6
21446,8.8
21447,7.9
21448,11.1
21449,7.0
21450,8.4
21451,8.8
21452,6.4
21453,14.6
21454,9.6
21455,9.3
21456,11.3
21457,8.3
21458,11.4
21459,9.2
21460,12.3
21461,7.6
21462,7.6
21463,9.8
21464,9.0
21465,5.4
21466,9.0
21467,11.7
21468,10.9
21469,10.8
21470,7.1
21471,9.1
21472,11.6
21473,10.3
21474,12.7
21475,4.2
21476,11.4
21477,9.1
21478,13.6
21479,7.5
21480,9.1
21481,12.0
21482,8.2
21483,7.0
21484,11.8
21485,9.7
21486,10.2
21487,9.2
21488,9.9
21489,8.9
21490,7.4
21491,10.5
21492,9.8
21493,10.1
21494,11.1
21495,9.9
21496,9.1
21497,9.3
21498,6.6
21499,9.9
21500,10.7
21501,9.4
21502,9.9
21503,8.2
21504,6.7
21505,9.5
21506,9.7
21507,15.4
21508,13.7
21509,13.0
21510,13.3
21511,9.2
21512,9.6
21513,8.3
21514,9.1
21515,6.8
21516,9.1
21517,12.7
21518,7.7
21519,12.2
21520,10.7
21521,9.5
21522,9.2
21523,11.4
21524,11.1
21525,10.5
21526,8.9
21527,10.1
21528,9.0
21529,7.6
21530,8.0
21531,10.2
21532,8.2
21533,9.9
21534,11.2
21535,6.8
21536,12.3
21537,13.2
21538,9.7
21539,8.6
21540,9.0
21541,11.3
21542,9.3
21543,11.4
21544,4.5
21545,9.4
21546,9.5
21547,11.7
21548,6.9
21549,9.2
21550,10.6
21551,8.7
21552,14.0
21553,8.1
21554,10.3
21555,9.0
21556,10.8
21557,9.5
21558,12.5
21559,6.1
21560,9.0
21561,10.5
21562,9.3
21563,6.9
21564,9.3
21565,5.7
21566,5.9
21567,9.1
21568,11.9
21569,11.6
21570,10.0
21571,9.8
21572,10.5
21573,9.1
21574,10.1
21575,12.9
21576,6.4
21577,12.6
21578,5.7
21579,13.2
21580,15.6
21581,5.6
21582,9.6
21583,8.2
21584,8.4
21585,6.0
21586,10.2
21587,9.0
21588,9.3
21589,9.8
21590,10.2
21591,10.4
21592,12.8
21593,7.1
21594,15.7
21595,5.4
21596,12.4
21597,11.8
21598,9.9
21599,8.6
21600,10.4
21601,11.2
21602,9.7
21603,4.1
21604,10.8
21605,8.6
21606,11.9
21607,6.7
21608,7.6
21609,10.4
21610,7.6
21611,11.0
21612,11.4
21613,9.7
21614,8.0
21615,9.4
21616,13.3
21617,10.4
21618,10.5
21619,8.9
21620,9.5
21621,6.4
21622,11.5
21623,9.6
21624,11.5
21625,10.9
21626,9.4
21627,11.7
21628,11.0
21629,9.9
21630,9.2
21631,9.3
21632,11.5
21633,9.4
21634,5.7
21635,9.9
21636,12.5
21637,7.8
21638,11.0
21639,9.0
21640,6.8
21641,10.4
21642,10.2
21643,6.5
21644,13.9
21645,10.0
21646,12.6
21647,10.5
21648,13.1
21649,8.9
21650,13.3
21651,10.2
21652,10.5
21653,11.2
21654,12.4
21655,9.6
21656,12.1
21657,12.6
21658,9.6
21659,9.4
21660,12.6
21661,9.2
21662,7.4
21663,11.3
21664,8.0
21665,12.3
21666,10.8
21667,9.3
21668,6.5
21669,12.8
21670,11.9
21671,5.4
21672,10.4
21673,7.2
21674,11.2
21675,6.7
21676,7.1
21677,9.0
21678,10.1
21679,10.4
21680,5.4
21681,6.5
21682,16.8
21683,10.8
21684,10.1
21685,8.0
21686,8.2
21687,11.4
21688,11.8
21689,8.6
21690,6.8
21691,8.3
21692,12.9
21693,11.1
21694,13.3
21695,9.9
21696,10.8
21697,14.0
21698,10.6
21699,11.7
21700,5.2
21701,10.6
21702,6.6
21703,10.8
21704,10.9
21705,10.7
21706,10.2
21707,9.1
21708,9.3
21709,8.9
21710,10.6
21711,9.8
21712,9.8
21713,11.3
21714,12.2
21715,7.8
21716,6.8
21717,8.4
21718,11.7
21719,6.5
21720,10.9
21721,9.4
21722,11.9
21723,13.2
21724,18.8
21725,6.6
21726,8.9
21727,11.0
21728,12.4
21729,6.5
21730,9.0
21731,11.3
21732,12.7
21733,5.4
21734,10.0
21735,9.5
21736,7.5
21737,8.9
21738,6.9
21739,5.3
21740,4.7
21741,10.1
21742,9.5
21743,9.6
21744,9.8
21745,12.6
21746,10.8
21747,7.7
21748,10.1
21749,8.7
21750,8.8
21751,12.8
21752,8.3
21753,11.4
21754,15.9
21755,10.4
21756,9.3
21757,12.0
21758,11.5
21759,8.4
21760,14.0
21761,13.0
21762,6.9
21763,9.8
21764,10.1
21765,7.6
21766,11.3
21767,5.5
21768,9.0
21769,6.7
21770,9.1
21771,9.9
21772,9.7
21773,8.8
21774,9.9
21775,10.4
21776,10.7
21777,10.6
21778,10.0
21779,9.5
21780,7.1
21781,14.6
21782,13.3
21783,6.0
21784,7.4
21785,10.6
21786,11.2
21787,10.6
21788,9.4
21789,9.6
21790,11.4
21791,6.7
21792,10.5
21793,11.9
21794,10.4
21795,7.8
21796,9.0
21797,9.7
21798,4.4
21799,11.3
21800,16.5
21801,16.6
21802,6.4
21803,9.2
21804,7.1
21805,8.2
21806,14.3
21807,8.0
21808,12.9
21809,9.0
21810,7.4
21811,10.6
21812,10.4
21813,7.9
21814,7.3
21815,10.0
21816,10.7
21817,8.6
21818,9.7
21819,10.4
21820,11.2
21821,10.4
21822,10.8
21823,8.2
21824,8.0
21825,5.5
21826,8.1
21827,7.3
21828,14.2
21829,5.6
21830,10.2
21831,6.5
21832,12.8
21833,10.2
21834,10.5
21835,13.7
21836,9.8
21837,11.5
21838,7.5
21839,7.2
21840,9.6
21841,9.5
21842,11.3
21843,8.8
21844,9.7
21845,8.6
21846,6.0
21847,9.7
21848,8.9
21849,9.2
21850,10.9
21851,8.8
21852,7.6
21853,9.3
21854,11.0
21855,8.1
21856,8.3
21857,5.8
21858,10.3
21859,10.4
21860,10.8
21861,13.4
21862,6.1
21863,7.1
21864,8.7
21865,10.8
21866,9.8
21867,11.1
21868,10.6
21869,9.1
21870,6.5
21871,9.0
21872,10.5
21873,11.8
21874,9.4
21875,11.0
21876,6.4
21877,8.5
21878,10.2
21879,9.6
21880,11.1
21881,7.4
21882,10.7
21883,10.4
21884,11.6
21885,8.3
21886,9.0
21887,9.4
21888,6.7
21889,5.7
21890,9.1
21891,10.2
21892,8.7
21893,7.7
21894,7.2
21895,11.0
21896,13.9
21897,9.1
21898,7.3
21899,6.8
21900,7.7
21901,11.1
21902,9.6
21903,10.3
21904,5.3
21905,11.3
21906,9.4
21907,9.5
21908,7.6
21909,10.0
21910,10.1
21911,7.6
21912,8.1
21913,9.3
21914,8.8
21915,8.5
21916,6.8
21917,7.3
21918,11.0
21919,6.6
21920,8.9
21921,10.4
21922,8.2
21923,11.6
21924,8.2
21925,4.3
21926,13.9
21927,7.3
21928,10.6
21929,10.5
21930,6.8
21931,10.2
21932,7.8
21933,10.0
21934,8.8
21935,5.8
21936,11.6
21937,11.3
21938,9.1
21939,10.7
21940,11.6
21941,9.8
21942,8.5
21943,4.1
21944,8.9
21945,9.2
21946,7.6
21947,11.1
21948,6.9
21949,8.3
21950,5.9
21951,12.2
21952,13.4
21953,9.6
21954,29.0
21955,10.5
21956,10.9
21957,10.6
21958,11.4
21959,9.8
21960,14.6
21961,10.3
21962,8.4
21963,7.1
21964,10.3
21965,11.9
21966,10.1
21967,11.5
21968,9.5
21969,9.4
21970,10.1
21971,11.2
21972,10.1
21973,4.1
21974,7.9
21975,13.6
21976,6.1
21977,10.3
21978,8.4
21979,8.0
21980,12.2
21981,11.8
21982,7.5
21983,6.5
21984,6.9
21985,5.5
21986,10.4
21987,6.2
21988,11.5
21989,11.2
21990,5.8
21991,5.8
21992,9.1
21993,11.8
21994,9.9
21995,6.9
21996,7.9
21997,7.0
21998,12.9
21999,9.8
22000,9.6
22001,10.6
22002,11.1
22003,8.1
22004,11.6
22005,8.6
22006,10.3
22007,8.6
22008,9.4
22009,7.1
22010,9.7
22011,8.9
22012,12.6
22013,9.8
22014,11.1
22015,15.0
22016,7.8
22017,9.8
22018,12.7
22019,6.2
22020,11.3
22021,4.2
22022,6.9
22023,11.6
22024,11.2
22025,12.9
22026,11.8
22027,10.9
22028,13.4
22029,12.2
22030,8.5
22031,11.7
22032,11.3
22033,7.6
22034,9.8
22035,6.6
22036,16.4
22037,8.9
22038,6.1
22039,10.8
22040,8.5
22041,8.9
22042,11.1
22043,3.3
22044,8.6
22045,10.1
22046,10.4
22047,10.3
22048,10.4
22049,8.4
22050,11.1
22051,5.8
22052,9.0
22053,6.6
22054,9.8
22055,9.2
22056,9.3
22057,10.3
22058,9.2
22059,10.8
22060,10.6
22061,8.0
22062,6.4
22063,9.3
22064,7.1
22065,6.7
22066,11.8
22067,12.7
22068,11.1
22069,7.9
22070,15.7
22071,6.9
22072,5.3
22073,10.2
22074,7.0
22075,12.2
22076,6.4
22077,8.0
22078,9.6
22079,10.3
22080,10.6
22081,8.6
22082,9.9
22083,18.3
22084,7.9
22085,8.7
22086,8.9
22087,9.3
22088,5.9
22089,9.3
22090,5.9
22091,8.7
22092,11.3
22093,13.2
22094,7.5
22095,11.5
22096,10.7
22097,11.1
22098,6.9
22099,4.5
22100,10.0
22101,9.1
22102,10.7
22103,7.7
22104,11.9
22105,11.0
22106,9.0
22107,9.3
22108,6.7
22109,7.2
22110,8.9
22111,9.0
22112,11.6
22113,7.3
22114,9.3
22115,7.5
22116,7.3
22117,12.0
22118,11.1
22119,9.3
22120,7.6
22121,9.1
22122,6.8
22123,17.3
22124,10.5
22125,8.8
22126,9.1
22127,13.3
22128,9.3
22129,10.9
22130,9.0
22131,9.1
22132,6.1
22133,8.2
22134,8.7
22135,9.4
22136,8.9
22137,10.7
22138,12.0
22139,12.9
22140,7.6
22141,10.5
22142,10.5
22143,6.5
22144,3.8
22145,6.5
22146,10.2
22147,7.0
22148,11.0
22149,11.1
22150,6.4
22151,11.0
22152,11.6
22153,9.3
22154,14.1
22155,11.6
22156,6.9
22157,5.9
22158,7.8
22159,6.7
22160,8.9
22161,12.1
22162,8.9
22163,8.9
22164,8.7
22165,11.3
22166,7.9
22167,12.8
22168,11.5
22169,10.9
22170,8.3
22171,8.6
22172,10.3
22173,10.9
22174,11.8
22175,10.8
22176,13.6
22177,10.9
22178,11.6
22179,12.6
22180,11.1
22181,8.9
22182,7.4
22183,12.9
22184,6.3
22185,9.4
22186,7.5
22187,9.4
22188,11.2
22189,8.8
22190,13.4
22191,11.5
22192,4.9
22193,9.6
22194,9.2
22195,8.7
22196,11.3
22197,11.0
22198,10.3
22199,11.3
22200,5.9
22201,11.7
22202,8.4
22203,11.7
22204,8.8
22205,10.6
22206,10.2
22207,11.2
22208,7.0
22209,10.1
22210,10.0
22211,8.5
22212,13.5
22213,8.2
22214,9.6
22215,6.9
22216,10.1
22217,10.7
22218,5.9
22219,6.9
22220,7.8
22221,6.8
22222,7.2
22223,9.4
22224,9.4
22225,10.6
22226,9.0
22227,10.7
22228,8.8
22229,8.5
22230,10.0
22231,9.4
22232,3.8
22233,9.1
22234,13.7
22235,8.5
22236,9.6
22237,11.3
22238,6.3
22239,11.5
22240,9.4
22241,11.4
22242,9.3
22243,9.0
22244,7.1
22245,5.4
22246,11.3
22247,8.8
22248,5.8
22249,11.8
22250,11.5
22251,8.0
22252,10.1
22253,6.2
22254,8.8
22255,4.7
22256,8.8
22257,10.4
22258,10.6
22259,10.1
22260,7.8
22261,10.4
22262,9.8
22263,9.4
22264,8.4
22265,9.4
22266,10.8
22267,10.1
22268,14.8
22269,4.4
22270,7.7
22271,11.2
22272,10.2
22273,15.7
22274,15.3
22275,10.1
22276,10.1
22277,9.6
22278,9.5
22279,6.2
22280,5.7
22281,10.1
22282,8.7
22283,8.5
22284,14.7
22285,13.5
22286,12.4
22287,10.3
22288,8.9
22289,8.2
22290,8.2
22291,8.4
22292,14.4
22293,10.2
22294,9.9
22295,13.5
22296,10.7
22297,9.5
22298,9.6
22299,11.7
22300,9.7
22301,11.9
22302,9.6
22303,7.6
22304,10.0
22305,10.4
22306,10.7
22307,13.0
22308,4.3
22309,12.6
22310,10.5
22311,8.5
22312,8.9
22313,7.2
22314,5.4
22315,9.7
22316,14.0
22317,11.5
22318,7.0
22319,6.9
22320,10.9
22321,11.4
22322,10.2
22323,7.1
22324,10.3
22325,11.0
22326,4.7
22327,11.4
22328,10.4
22329,9.4
22330,12.3
22331,10.9
22332,11.6
22333,13.7
22334,7.0
22335,9.7
22336,9.9
22337,8.7
22338,10.5
22339,8.8
22340,7.7
22341,9.8
22342,11.1
22343,9.6
22344,9.7
22345,10.0
22346,11.7
22347,8.0
22348,5.5
22349,10.5
22350,10.2
22351,10.5
22352,8.9
22353,8.3
22354,10.1
22355,15.3
22356,10.9
22357,6.5
22358,6.9
22359,6.6
22360,9.9
22361,9.5
22362,11.5
22363,7.4
22364,11.4
22365,6.5
22366,8.0
22367,8.9
22368,9.6
22369,12.1
22370,9.7
22371,11.1
22372,7.9
22373,14.1
22374,11.5
22375,9.1
22376,5.2
22377,8.6
22378,9.9
22379,11.8
22380,10.0
22381,8.3
22382,9.0
22383,12.0
22384,11.2
22385,10.7
22386,10.4
22387,9.7
22388,10.4
22389,9.5
22390,16.8
22391,12.0
22392,9.2
22393,10.9
22394,13.5
22395,15.6
22396,13.1
22397,11.4
22398,10.4
22399,10.3
22400,8.3
22401,8.5
22402,10.8
22403,9.2
22404,10.0
22405,8.6
22406,9.7
22407,4.4
22408,8.2
22409,9.2
22410,11.9
22411,14.1
22412,10.2
22413,10.0
22414,10.6
22415,7.8
22416,5.4
22417,6.4
22418,14.9
22419,7.9
22420,7.8
22421,12.1
22422,8.6
22423,9.6
22424,10.3
22425,5.5
22426,11.0
22427,9.0
22428,9.1
22429,5.4
22430,6.9
22431,9.6
22432,6.9
22433,9.7
22434,8.4
22435,10.3
22436,11.1
22437,11.8
22438,8.9
22439,10.8
22440,9.2
22441,11.3
22442,10.2
22443,8.8
22444,7.4
22445,14.1
22446,11.2
22447,9.7
22448,9.1
22449,10.0
22450,9.7
22451,10.7
22452,10.5
22453,9.8
22454,10.3
22455,10.0
22456,9.5
22457,11.7
22458,8.2
22459,10.6
22460,7.4
22461,13.6
22462,5.9
22463,6.3
22464,12.1
22465,11.0
22466,6.5
22467,6.0
22468,6.1
22469,11.0
22470,10.1
22471,4.8
22472,8.3
22473,12.0
22474,10.8
22475,10.6
22476,7.2
22477,10.7
22478,9.6
22479,6.7
22480,9.5
22481,9.7
22482,10.7
22483,7.2
22484,9.7
22485,16.0
22486,12.1
22487,8.1
22488,9.8
22489,9.8
22490,10.7
22491,12.4
22492,10.3
22493,8.7
22494,8.9
22495,7.5
22496,11.4
22497,10.6
22498,7.4
22499,12.1
22500,9.5
22501,7.5
22502,11.2
22503,11.4
22504,10.5
22505,10.7
22506,9.3
22507,11.4
22508,8.6
22509,9.5
22510,6.4
22511,9.1
22512,9.8
22513,12.4
22514,13.8
22515,9.6
22516,9.3
22517,5.9
22518,15.4
22519,11.3
22520,5.9
22521,9.8
22522,8.4
22523,7.0
22524,12.4
22525,9.2
22526,9.2
22527,11.8
22528,15.0
22529,25.7
22530,10.8
22531,10.4
22532,8.6
22533,9.5
22534,6.8
22535,10.7
22536,11.1
22537,10.6
22538,4.8
22539,9.4
22540,11.8
22541,15.8
22542,10.6
22543,7.9
22544,11.6
22545,6.9
22546,6.0
22547,11.9
22548,11.3
22549,11.2
22550,12.9
22551,8.3
22552,10.6
22553,9.2
22554,5.4
22555,11.7
22556,12.4
22557,9.9
22558,8.1
22559,14.1
22560,11.3
22561,10.6
22562,10.8
22563,9.4
22564,10.0
22565,8.9
22566,13.2
22567,9.3
22568,11.2
22569,8.9
22570,9.7
22571,6.7
22572,13.6
22573,7.6
22574,8.9
22575,5.3
22576,9.3
22577,12.2
22578,10.3
22579,10.5
22580,10.4
22581,13.1
22582,8.2
22583,11.0
22584,11.4
22585,6.4
22586,11.9
22587,9.3
22588,12.4
22589,10.5
22590,7.5
22591,9.6
22592,5.5
22593,10.4
22594,8.0
22595,10.3
22596,8.4
22597,6.0
22598,8.6
22599,9.4
22600,11.1
22601,10.2
22602,7.3
22603,11.1
22604,10.5
22605,11.1
22606,7.0
22607,11.2
22608,6.3
22609,8.8
22610,10.4
22611,11.8
22612,7.8
22613,11.1
22614,10.2
22615,9.6
22616,11.2
22617,6.1
22618,8.8
22619,8.5
22620,11.9
22621,6.9
22622,8.5
22623,7.7
22624,10.4
22625,8.3
22626,8.0
22627,10.1
22628,7.0
22629,14.5
22630,10.0
22631,15.4
22632,10.0
22633,11.0
22634,8.1
22635,6.8
22636,10.4
22637,10.9
22638,9.2
22639,11.4
22640,8.4
22641,5.2
22642,17.3
22643,9.2
22644,12.8
22645,9.3
22646,10.7
22647,10.8
22648,12.0
22649,9.5
22650,10.4
22651,8.4
22652,9.5
22653,6.8
22654,9.3
22655,11.4
22656,13.0
22657,11.3
22658,6.6
22659,4.7
22660,9.6
22661,9.6
22662,7.5
22663,10.2
22664,6.8
22665,9.6
22666,17.2
22667,6.8
22668,8.2
22669,5.4
22670,11.4
22671,9.2
22672,10.4
22673,5.2
22674,5.3
22675,8.1
22676,10.5
22677,12.0
22678,7.5
22679,9.7
22680,9.4
22681,10.8
22682,8.8
22683,9.7
22684,10.8
22685,14.6
22686,5.6
22687,7.8
22688,8.9
22689,9.8
22690,8.9
22691,8.0
22692,11.4
22693,8.5
22694,10.5
22695,12.3
22696,11.4
22697,9.1
22698,11.6
22699,11.3
22700,11.0
22701,9.0
22702,10.3
22703,9.0
22704,14.3
22705,6.8
22706,8.8
22707,11.4
22708,16.8
22709,9.6
22710,6.5
22711,9.6
22712,11.7
22713,9.9
22714,13.4
22715,16.9
22716,10.4
22717,7.4
22718,8.7
22719,9.7
22720,8.6
22721,10.3
22722,9.4
22723,11.2
22724,9.4
22725,6.1
22726,9.4
22727,9.6
22728,5.5
22729,12.2
22730,6.5
22731,10.4
22732,11.0
22733,10.7
22734,11.0
22735,11.3
22736,9.0
22737,9.2
22738,6.7
22739,13.5
22740,9.3
22741,5.0
22742,9.6
22743,8.6
22744,6.6
22745,9.3
22746,11.4
22747,14.2
22748,12.2
22749,11.7
22750,9.9
22751,6.8
22752,13.2
22753,7.3
22754,10.5
22755,8.7
22756,9.7
22757,10.2
22758,9.0
22759,13.1
22760,8.5
22761,15.2
22762,12.5
22763,13.0
22764,13.0
22765,5.9
22766,9.2
22767,4.9
22768,7.7
22769,7.7
22770,6.5
22771,14.6
22772,10.6
22773,9.3
22774,9.1
22775,9.6
22776,6.5
22777,10.8
22778,19.2
22779,13.4
22780,13.8
22781,9.3
22782,9.2
22783,6.9
22784,10.4
22785,5.2
22786,8.1
22787,8.0
22788,4.3
22789,9.5
22790,16.8
22791,9.8
22792,11.0
22793,12.0
22794,19.2
22795,12.1
22796,9.4
22797,5.8
22798,9.4
22799,7.2
22800,8.2
22801,9.4
22802,7.9
22803,5.1
22804,9.2
22805,5.3
22806,10.4
22807,6.5
22808,14.4
22809,9.4
22810,13.4
22811,6.7
22812,9.1
22813,9.8
22814,6.9
22815,10.6
22816,10.4
22817,9.6
22818,12.5
22819,8.1
22820,10.6
22821,8.8
22822,11.1
22823,11.2
22824,8.5
22825,8.7
22826,6.7
22827,11.2
22828,6.9
22829,4.7
22830,9.9
22831,6.3
22832,7.4
22833,6.7
22834,12.0
22835,12.1
22836,9.3
22837,12.9
22838,7.0
22839,12.1
22840,11.1
22841,4.5
22842,12.8
22843,13.8
22844,10.5
22845,7.9
22846,8.1
22847,11.6
22848,10.5
22849,8.2
22850,11.1
22851,4.0
22852,12.5
22853,10.6
22854,6.4
22855,9.7
22856,8.9
22857,12.4
22858,9.5
22859,8.8
22860,9.7
22861,5.1
22862,7.6
22863,10.2
22864,11.7
22865,6.1
22866,12.3
22867,9.8
22868,6.9
22869,10.5
22870,5.8
22871,9.6
22872,6.5
22873,9.5
22874,13.0
22875,12.4
22876,7.4
22877,9.7
22878,7.6
22879,12.2
22880,9.0
22881,12.9
22882,10.7
22883,13.0
22884,10.8
22885,11.4
22886,6.3
22887,6.0
22888,10.4
22889,6.3
22890,9.5
22891,9.9
22892,6.0
22893,9.0
22894,12.2
22895,10.2
22896,6.0
22897,8.9
22898,10.4
22899,11.0
22900,6.6
22901,10.3
22902,6.2
22903,8.9
22904,10.2
22905,11.5
22906,9.4
22907,6.9
22908,7.2
22909,12.0
22910,8.9
22911,9.3
22912,10.6
22913,10.0
22914,12.4
22915,10.1
22916,9.2
22917,5.6
22918,8.7
22919,10.8
22920,9.6
22921,8.3
22922,7.4
22923,10.3
22924,6.1
22925,10.3
22926,11.9
22927,10.7
22928,5.6
22929,6.7
22930,5.5
22931,6.2
22932,12.2
22933,7.5
22934,12.5
22935,10.7
22936,10.3
22937,9.8
22938,10.9
22939,11.6
22940,10.0
22941,12.9
22942,8.8
22943,10.6
22944,8.5
22945,11.7
22946,12.6
22947,5.8
22948,10.5
22949,9.1
22950,7.0
22951,9.1
22952,10.9
22953,11.0
22954,7.0
22955,11.8
22956,9.9
22957,5.6
22958,10.5
22959,9.7
22960,10.4
22961,13.4
22962,8.4
22963,8.8
22964,12.0
22965,7.2
22966,9.0
22967,8.9
22968,7.0
22969,6.5
22970,8.3
22971,9.6
22972,9.7
22973,9.9
22974,8.8
22975,6.4
22976,11.6
22977,10.9
22978,11.1
22979,9.8
22980,8.8
22981,6.3
22982,5.8
22983,8.7
22984,7.9
22985,11.9
22986,8.5
22987,11.8
22988,9.6
22989,12.0
22990,11.0
22991,7.1
22992,10.3
22993,8.3
22994,11.3
